,Unnamed: 0,tweetID,tweet-text,tweet-class
1014,1014,263731862839652352,Columbia Lambdas is setting up a collection point in EC Townhouse H1004 to Help Victims of Hurricane Sandy -... http://t.co/vjbrQUxJ,not_excl
1015,1015,264041391389286400,"RT @usweekly: Christina Aguilera, Jon Bon Jovi, Billy Joel performing in NBC benefit concert for Hurricane Sandy victims: http://t.co/zm ...",not_excl
1016,1016,264204454901993472,RT @YoungCons: Romney campaign bus being used for hurricane relief efforts. #Leadership #Compassion #tcot http://t.co/G5IIJ0Yd,not_excl
1017,1017,264150534984970240,RT @ByTimReynolds: Al Golden taped a PSA this week encouraging Miami fans to help with Hurricane Sandy relief efforts. Just showed it on ...,not_excl
1018,1018,264494338984247297,RT @MLB: Join @MLB and @MLB_PLAYERS in supporting the Hurricane Sandy Relief effort: http://t.co/nPPFOB7e,not_excl
1019,1019,263893343598153728,RT @jakecaputo: ThemeThrift just launched the Hurricane Sandy Relief Bundle. 100% of profits go to @RedCross - http://t.co/TKpH4G2r #Wor ...,not_excl
1020,1020,264110451686793216,"“Packers safety Charles Woodson said he's donating $100,000 to the Red Cross for assisting families hurt by Hurricane Sandy.” WOWWWW!!",not_excl
1021,1021,264444186781167618,RT @RunCompetitor: @NYRR to donate $1 million to victims of Hurricane #Sandy: http://t.co/P5EfyYdY,not_excl
1022,1022,264895962709905409,"RT @CommunityBkstr: Donating 10% of sales this weekend to hurricane relief efforts, starting with food to Red Hook, puzzle books to shel ...",not_excl
1023,1023,263297176699031553,"RT @MaraWritesStuff: Everybody be sure to thank @realDonaldTrump for his selfless, no-strings donation of $5 million to hurricane relief ...",not_excl
1024,1024,265201063106338816,I'm donating any royalty fees from my Hurricane Sandy designs on Zazzle. com to the American Red Cross to help storm http://t.co/70d9T3sP,not_excl
1025,1025,264059147518091265,The Walt Disney Company : Commits $2 Million for Hurricane Sandy Relief and Rebuilding Efforts | 4-Traders http://t.co/JmvJZAb2,not_excl
1026,1026,264083178753499137,NBC plans star-studded benefit for victims of Hurricane Sandy http://t.co/3GtGWQhk,not_excl
1027,1027,264852501231190016,"Wine, Food, Beer, Family #Goodtimes came to jersey to help out with some hurricane relief and spend time wit http://t.co/8IfpRxOC",not_excl
1028,1028,263715027637383168,"It's nice to see that the @Yankees will be donating $500,00 to help the tri-state area after hurricane sandy !!! Well done :)",not_excl
1029,1029,264067437580918785,Chelsea Handlr Drops $10r00r 4 Hurricane Sandy Relief #celebrities #ChelseaHandler #DeniseRichards #HurricaneSandy http://t.co/0jPLiVDH,not_excl
1030,1030,264250099796951042,"In the news: Knights of Columbus aid Hurricane Sandy relief efforts: New Haven, Conn., Nov 2, 2012 / 1... http://t.co/tcPHIrh9 #Catholic",not_excl
1031,1031,263307959663226880,Donald Trump donating 5 million dollars for the Hurricane Sandy relief #ThanksDonald,not_excl
1032,1032,264868749025357824,"Plz flw @Gossip_Gorilla: Disney, Viacom Aid Hurricane Relief Efforts -  More media... http://t.co/5Arv0FAv",not_excl
1033,1033,264157694645116928,RT @TwitchyTeam: Wow: Newark Mayor Cory Booker opens home to Hurricane Sandy victims http://t.co/uow8EumN,not_excl
1034,1034,264093267338096640,Shower Trailers and Combo Units Sent For Sandy Relief Efforts http://t.co/ubFQJCPF #hurricane,not_excl
1035,1035,265547364213850112,RT @RollingStone: NBC's Hurricane #Sandy telethon Friday raised $23 million for Red Cross relief efforts: http://t.co/Xc4kP4t1,not_excl
1036,1036,264543794291171330,"More athletes need to take a page out of Dwayne Wades book.. Donating $210,000 to hurricane relief fund. #wow",not_excl
1037,1037,264957093994450946,Volunteers Donate To Staten Island Hurricane Sandy Victims http://t.co/Xk6tIXdt @NewYorkDailyNews,not_excl
1038,1038,264120707842183170,NFL to donate $1 million to Hurricane Sandy relief http://t.co/qeyebMM5,not_excl
1039,1039,266305111666610176,.@Airbnb Partners With http://t.co/p9gDxpjB To Provide Free Housing For #Hurricane #Sandy Victims http://t.co/TepRLjUK via @techcrunch,not_excl
1040,1040,263490503088156672,"After Hurricane #Sandy, faith-based organizations mobilize to help victims http://t.co/lUg6L7qY",not_excl
1041,1041,264084381948317696,"RT @Disney: The Walt Disney Company will be supporting Hurricane Sandy relief and rebuilding efforts. To learn more, visit: http://t.co/ ...",not_excl
1042,1042,264901412012568576,"FEMA is reaching out to those who were affected by Hurricane. Visit http://t.co/g5gYmEO4 for help
Pls re-tweet",not_excl
1043,1043,264571407097278465,"""@niggerRay: Just donated to the Hurricane Sandy Relief, $10 goes a long way. #NBACares #Clippers"" I see you",not_excl
1044,1044,264702761097105409,Generators &amp; Food will be donated to the Hurricane Sandy victims from the canceled ING New York City Marathon!... http://t.co/plBxgY7N,not_excl
1045,1045,265560397044670464,RT @3BLMedia: GE Donates $1.1 Million to Hurricane Sandy Relief http://t.co/pmli3sKr,not_excl
1046,1046,264521443042275328,The MusiCares Hurricane Sandy Relief Fund has been set up so music people in crisis can quickly get help.... http://t.co/NgTVvdmK,not_excl
1047,1047,265094698308345857,RT @mjsbigblog: VIDEO: Phillip Phillips to Perform with PS22 to Raise Funds For Hurricane Sandy Relief http://t.co/KQ9lIt4U,not_excl
1048,1048,266320655472013312,#ar #digitalmedia Airbnb Lets Kindhearted New Yorkers Offer Free Housing For Hurricane Sandy Victims http://t.co/GVHDPDRP,not_excl
1049,1049,264213858711900160,John C. Reilly Using 'Wreck-It Ralph' Press Tour To Help Victims Of Hurricane ... - http://t.co/HJY50ZlI http://t.co/d3fKR0bz,not_excl
1050,1050,264495547698774017,a great org: Broadway Cares/Equity Fights AIDS Makes a Major Donation to Hurricane Relief Efforts http://t.co/ZmymtXPz v,not_excl
1051,1051,265178297053356033,Volunteers Davis &amp; Gigi help out with supplies for hurricane victims in Staten Island #sandyaid http://t.co/4aqGBxH3,not_excl
1052,1052,264874876060463105,@CarolineManzo @KathyWakile @JacLaurita Just donated$10 to the RedCross 2help Hurricane#sandy victims in the NE Sending love from the South💙,not_excl
1053,1053,264975797809467392,“@hockey_rumors: New York City Marathon Runners To Help Hurricane Sandy Victims In Staten Island http://t.co/V4bJI17M” true sportsmanship,not_excl
1054,1054,265175184896577537,Andrea and I just donated to Samaritan's Purse for Hurricane Sandy relief. Will you consider joining us? More info here http://t.co/zvUkejyq,not_excl
1055,1055,264768558465183745,RT @UnityCircleATX: Downtown Unity donating Sunday's offering to Red Cross Hurricane Sandy relief...http://t.co/WTNPOIMY #action #prayer,not_excl
1056,1056,264051567802601472,Star-studded benefit concert planned for Hurricane victims http://t.co/2i9kuhPq #Bruce #BonJovi #BillyJoel #HurricaneSandy #JerseyStrong,not_excl
1057,1057,265426164233949186,RT @beastieboys: good morning. @OscopeLabs is having a benefit for Hurricane Sandy Relief tonight @brooklynbowl.. here's the info.. http ...,not_excl
1058,1058,263393369944907776,So proud of all the Muslim orgs. stepping up to help with hurricane relief efforts. This is what Islam teaches!,not_excl
1059,1059,264429315301728256,RT @TeamRubicon: Excellent profile on former Sergeant Marvin Avilez - A veteran jumps in to help Hurricane Sandy victims: http://t.co/3I ...,not_excl
1060,1060,264452395717783552,"RT @AdamZagoria: D-Wade Says Game Should Be Postponed, Will Donate to Hurricane Victims; Francesa Goes Off On Marathon… http://t.co/HIaMxKx7",not_excl
1061,1061,265526979321806849,I'm doing a virtual Half-Marathon to help those affected by Hurricane Sandy! http://t.co/kFsd0Wmf #run4nyc #sandy #nycm #phillyhalf,not_excl
1062,1062,264771571338600448,Guess What Dwyane Wade Is Doing For Victims Of Hurricane Sandy??? http://t.co/SNpz7rkL,not_excl
1063,1063,263992412018462720,"RT @nascar_lugnuts: RT @kennybruce:Lowe's to donate $1 million to hurricane relief effort, and match @JimmieJohnson earnings from TMS (m ...",not_excl
1064,1064,264209317761269760,"RT @supsup010: dami datung! RT @solartvnews: #SolarHeadlines Usec Valte: PH will donate $250,000 to Hurricane Sandy victims through Amer ...",not_excl
1065,1065,265125888675426304,@sosarahsays @lisacdc Many of those who have decided to run today are participating in a program to raise money for hurricane relief.,not_excl
1066,1066,264770334702579712,Tupperware helps hurricane sandy victims  http://t.co/Dbz51xW0,not_excl
1067,1067,263336922787745793,Unintentionally funny? RT @PretzelNY: KFC and Taco Bell to donate to food to hurricane shelters. Death toll expected to rise.,not_excl
1068,1068,263658249717415936,SpareFoot Donates Free Storage Space To Hurricane Sandy Victims http://t.co/Bczv5qdr http://t.co/L0JNJsK2,not_excl
1069,1069,263695865372344321,We've already raise $80 for Hurricane #Sandy relief...we can get to $1k!We're donating all earnings this week so... http://t.co/9AUBhNZT,not_excl
1070,1070,264036389946003456,"&amp;ldquo;@AmzerInc We will donate 20% of sale proceeds from 1-12 November to Red Cross, to help Hurricane Sandy ... http://t.co/g8vPBsvx",not_excl
1071,1071,264839971360346116,RT@CP3: Follow @CP3Cares and I will donate $1 for the first 10k new followers to support  Hurricane Sandy Relief Efforts. LETSGO!,not_excl
1072,1072,263326272132886528,Justin Bieber &amp; More Celebs Tweet Support For Hurricane Sandy Victims http://t.co/UgR46dlE pls retweet Follow @CelebNewsFast #celebrity,not_excl
1073,1073,263744810396024833,"ToyotaPressroom Toyota Donates $1 Million to Support Hurricane Sandy Relief Efforts: 
NEW YORK, Oct. 31, 2012 – ... http://t.co/HFPAYETa",not_excl
1074,1074,265723576164962304,Centre County resident inspired to help Hurricane Sandy victims in her native ...: 0 Comments E-mail Print. Adve... http://t.co/B6G5a14Z,not_excl
1075,1075,264531726544560129,RT @jeremypiven: On now @NBC Hurricane Sandy relief benefit concert. Great lineup you guys! Please do what you can... @RedCross #SandyHelp,not_excl
1076,1076,266329127047536640,Watch our slideshow of @RedCross #Hurricane #Sandy relief efforts: http://t.co/qlnmg82u,not_excl
1077,1077,263739835666288640,AT&amp;T and T-Mobile Sharing Network Bandwith to Help After Hurricane Sandy: Hurricane Sandy might finally be clear... http://t.co/4nNBQsTO,not_excl
1078,1078,265089632734171136,Meatball To The Rescue! Snooki Gathers Clothes For Hurricane Sandy Victims ... - Global Grind: http://t.co/nPOUKT3x #clothes,not_excl
1079,1079,265509731630710784,Was just asked to donate to the victims of hurricane sandy- they wouldn't accept my open bag of carrots...,not_excl
1080,1080,265442438875860992,Author to Donate Book Proceeds to Red Cross Hurricane Sandy Relief Fund...,not_excl
1081,1081,264042371967250433,"RT @lionsclubsorg: Blog Post: Hurricane Sandy Relief: LCIF approved $100,000 Major Catastrophe Grant http://t.co/LuANgK36",not_excl
1082,1082,264144863426129920,Snooki to donate her clothes to Hurricane Sandy victims (Video) http://t.co/p2wNZuwn,not_excl
1083,1083,263714653446733824,"“@MLB: The @Yankees will donate $500,000 to aid with Hurricane Sandy relief efforts.” #respect",not_excl
1084,1084,265469386322763776,RT @bostonbandcrush: Helping Hand Crush: Velah donating all proceeds from digital sales to hurricane relief: Everyo... http://t.co/I5nS24H5”,not_excl
1085,1085,265606095630897152,I'm making a donation to Restore the Shore :: A Benefit for Hurricane Sandy Relief at the Jersey Shore. on WePay! https://t.co/KwNMRMzv,not_excl
1086,1086,264147400585777152,"The NFL, player's union is donating $1M to American Red Cross for Hurricane Sandy relief....",not_excl
1087,1087,264849756289908736,RT @Esotericam: Christian and I have set up a fundraising goal of $5000.00 for Hurricane Sandy relief. and my Aunt just donated... http: ...,not_excl
1088,1088,264897641169686528,New York City Marathon Runners Race To Help Hurricane Sandy Victims In Staten Island http://t.co/NmMxrHyv #infoNYC,not_excl
1089,1089,263710992356229120,"Yankees to donate $500,000 to Hurricane Sandy relief efforts: By Andy McCullough/The Star-Ledger The Star-Ledger... http://t.co/ERspvw2C",not_excl
1090,1090,264529705183612928,I just donated to the Red Cross to help those who were effected by Hurricane Sandy. You should too. Text REDCROSS to 90999. #SandyHelp,not_excl
1091,1091,264567553098121217,#HelpSandy Watching Hurricane Sandy: Coming Together. I just donated $10 by texting Redcross to 90999. Every penny helps. Pls help.,not_excl
1092,1092,265452599963181057,#Hurricane #Sandy relief supplies Amazon Registry #Brooklyn.  Please Share with your networks! http://t.co/Nrg03lC5,not_excl
1093,1093,265099469094264833,"Hurricane Sandy relief efforts being conducted by the NYC Food Truck Association. 

With help from Jetblue... http://t.co/59VRAEJT",not_excl
1094,1094,263997647306764288,RT @OntarioWarnings: Hydro One sends 145 crew members to the US to help after Hurricane #sandy http://t.co/qQ3YShWX Power restored to al ...,not_excl
1095,1095,263396347779096576,"TY! RT @KelloggCompany: Kellogg Co. commits $500,000 to /RedCross &amp; /FeedingAmerica #Hurricane #Sandy relief efforts http://t.co/s23w7iUO",not_excl
1096,1096,264109756061454337,Disney Donating $2 Million to the Hurricane Sandy Relief Fund http://t.co/QrPh9gW1,not_excl
1097,1097,264466056645586945,I'm donating a bag of clothes for hurricane relief that includes a sequin cocktail dress. I've officially turned into Cher from Clueless.,not_excl
1098,1098,264374133075361792,From http://t.co/UvNoC6NY: NASCAR Unites to aid in Hurricane Sandy relief: NASCAR Unites is looking to ga... http://t.co/wzE1UA27 #Nascar,not_excl
1099,1099,265098484435255296,"RT @BostonTweet: At 9:50am, two Harvard students will run the ""NYC Marathon"", but in Boston, to raise money for Hurricane Sandy relief.  ...",not_excl
1100,1100,264531268379762688,Just donated to the RED CROSS for Hurricane Sandy Relief Fund...  wish we could do more like an event at our race... http://t.co/k9FINjsB,not_excl
1101,1101,264531335761235968,Watching the fundraiser for Hurricane Sandy victims...AMAZING!  I donated. You can too. Text REDCROSS to 90999...,not_excl
1102,1102,264532481930321920,#SandyHelp. Incredible performances for Hurricane Sandy relief efforts on NBC.  Glad I tuned in and donated!!  How about you?,not_excl
1103,1103,266289586957852673,RT @TechCrunch: Airbnb Partners With http://t.co/qVbA6zuc To Provide Free Housing For Hurricane Sandy Victims http://t.co/wvYN6JKb by @r ...,not_excl
